ID_kod,PKWiU,CN
13877,,3904
13878,,"3904 10 00"
13879,,"3904 21 00"
13880,,"3904 22 00"
13881,,"3904 30 00"
13882,,"3904 40 00"
13883,,"3904 50"
13884,,"3904 50 10"
13885,,"3904 50 90"
13886,,"3904 61 00"
13887,,"3904 69"
13888,,"3904 69 10"
13889,,"3904 69 20"
13890,,"3904 69 80"
13891,,"3904 90 00"
13892,,3905
13893,,"3905 12 00"
13894,,"3905 19 00"
13895,,"3905 21 00"
13896,,"3905 29 00"
13897,,"3905 30 00"
13898,,"3905 91 00"
13899,,"3905 99"
13900,,"3905 99 10"
13901,,"3905 99 90"
13902,,3906
13903,,"3906 10 00"
13904,,"3906 90"
13905,,"3906 90 10"
13906,,"3906 90 20"
13907,,"3906 90 30"
13908,,"3906 90 40"
13909,,"3906 90 50"
13910,,"3906 90 60"
13911,,"3906 90 90"
13912,,3907
13913,,"3907 10 00"
13914,,"3907 21 00"
13915,,"3907 29"
13916,,"3907 29 11"
13917,,"3907 29 20"
13918,,"3907 29 91"
13919,,"3907 29 99"
13920,,"3907 30 00"
13921,,"3907 40 00"
13922,,"3907 50 00"
13923,,"3907 61 00"
13924,,"3907 69 00"
13925,,"3907 70 00"
13926,,"3907 91"
13927,,"3907 91 10"
13928,,"3907 91 90"
13929,,"3907 99"
13930,,"3907 99 10"
13931,,"3907 99 05"
13932,,"3907 99 80"
13933,,3908
13934,,"3908 10 00"
13935,,"3908 90 00"
13936,,3909
13937,,"3909 10 00"
13938,,"3909 20 00"
13939,,"3909 31 00"
13940,,"3909 39 00"
13941,,"3909 40 00"
13942,,"3909 50"
13943,,"3909 50 10"
13944,,"3909 50 90"
13945,,"3910 00 00"
13946,,3911
13947,,"3911 10 00"
13948,,"3911 20 00"
13949,,"3911 90"
13950,,"3911 90 11"
13951,,"3911 90 13"
13952,,"3911 90 19"
13953,,"3911 90 92"
13954,,"3911 90 99"
13955,,3912
13956,,"3912 11 00"
13957,,"3912 12 00"
13958,,"3912 20"
13959,,"3912 20 11"
13960,,"3912 20 19"
13961,,"3912 20 90"
13962,,"3912 31 00"
13963,,"3912 39"
13964,,"3912 39 20"
13965,,"3912 39 85"
13966,,"3912 90"
13967,,"3912 90 10"
13968,,"3912 90 90"
13969,,3913
13970,,"3913 10 00"
13971,,"3913 90 00"
13972,,"3914 00 00"
13973,,3915
13974,,"3915 10 00"
13975,,"3915 20 00"
13976,,"3915 30 00"
13977,,"3915 90"
13978,,"3915 90 11"
13979,,"3915 90 80"
13980,,3916
13981,,"3916 10 00"
13982,,"3916 20 00"
13983,,"3916 90"
13984,,"3916 90 10"
13985,,"3916 90 50"
13986,,"3916 90 90"
13987,,3917
13988,,"3917 10"
13989,,"3917 10 10"
13990,,"3917 10 90"
13991,,"3917 21"
13992,,"3917 21 10"
13993,,"3917 21 90"
13994,,"3917 22"
13995,,"3917 22 10"
13996,,"3917 22 90"
13997,,"3917 23"
13998,,"3917 23 10"
13999,,"3917 23 90"
14000,,"3917 29 00"
14001,,"3917 31 00"
14002,,"3917 32 00"
14003,,"3917 33 00"
14004,,"3917 39 00"
14005,,"3917 40 00"
14006,,3918
14007,,"3918 10"
14008,,"3918 10 10"
14009,,"3918 10 90"
14010,,"3918 90 00"
14011,,3919
14012,,"3919 10"
14013,,"3919 10 12"
14014,,"3919 10 15"
14015,,"3919 10 19"
14016,,"3919 10 80"
14017,,"3919 90"
14018,,"3919 90 20"
14019,,"3919 90 80"
14020,,3920
14021,,"3920 10"
14022,,"3920 10 23"
14023,,"3920 10 24"
14024,,"3920 10 25"
14025,,"3920 10 28"
14026,,"3920 10 40"
14027,,"3920 10 81"
14028,,"3920 10 89"
14029,,"3920 20"
14030,,"3920 20 21"
14031,,"3920 20 29"
14032,,"3920 20 80"
14033,,"3920 30 00"
14034,,"3920 43"
14035,,"3920 43 10"
14036,,"3920 43 90"
14037,,"3920 49"
14038,,"3920 49 10"
14039,,"3920 49 90"
14040,,"3920 51 00"
14041,,"3920 59"
14042,,"3920 59 10"
14043,,"3920 59 90"
14044,,"3920 61 00"
14045,,"3920 62"
14046,,"3920 62 12"
14047,,"3920 62 19"
14048,,"3920 62 90"
14049,,"3920 63 00"
14050,,"3920 69 00"
14051,,"3920 71 00"
14052,,"3920 73"
14053,,"3920 73 10"
14054,,"3920 73 80"
14055,,"3920 79"
14056,,"3920 79 10"
14057,,"3920 79 90"
14058,,"3920 91 00"
14059,,"3920 92 00"
14060,,"3920 93 00"
14061,,"3920 94 00"
14062,,"3920 99"
14063,,"3920 99 21"
14064,,"3920 99 28"
14065,,"3920 99 52"
14066,,"3920 99 53"
14067,,"3920 99 59"
14068,,"3920 99 90"
14069,,3921
14070,,"3921 11 00"
14071,,"3921 12 00"
14072,,"3921 13"
14073,,"3921 13 10"
14074,,"3921 13 90"
14075,,"3921 14 00"
14076,,"3921 19 00"
14077,,"3921 90"
14078,,"3921 90 10"
14079,,"3921 90 30"
14080,,"3921 90 41"
14081,,"3921 90 43"
14082,,"3921 90 49"
14083,,"3921 90 55"
14084,,"3921 90 60"
14085,,"3921 90 90"
14086,,3922
14087,,"3922 10 00"
14088,,"3922 20 00"
14089,,"3922 90 00"
14090,,3923
14091,,"3923 10"
14092,,"3923 10 10"
14093,,"3923 10 90"
14094,,"3923 21 00"
14095,,"3923 29"
14096,,"3923 29 10"
14097,,"3923 29 90"
14098,,"3923 30"
14099,,"3923 30 10"
14100,,"3923 30 90"
14101,,"3923 40"
14102,,"3923 40 10"
14103,,"3923 40 90"
14104,,"3923 50"
14105,,"3923 50 10"
14106,,"3923 50 90"
14107,,"3923 90 00"
14108,,3924
14109,,"3924 10 00"
14110,,"3924 90 00"
14111,,3925
14112,,"3925 10 00"
14113,,"3925 20 00"
14114,,"3925 30 00"
14115,,"3925 90"
14116,,"3925 90 10"
14117,,"3925 90 20"
14118,,"3925 90 80"
14119,,3926
14120,,"3926 10 00"
14121,,"3926 20 00"
14122,,"3926 30 00"
14123,,"3926 40 00"
14124,,"3926 90"
14125,,"3926 90 50"
14126,,"3926 90 60"
14127,,"3926 90 97"
14128,,4001
14129,,"4001 10 00"
14130,,"4001 21 00"
14131,,"4001 22 00"
14132,,"4001 29 00"
14133,,"4001 30 00"
14134,,4002
14135,,"4002 11 00"
14136,,"4002 19"
14137,,"4002 19 10"
14138,,"4002 19 20"
14139,,"4002 19 30"
14140,,"4002 19 90"
14141,,"4002 20 00"
14142,,"4002 31 00"
14143,,"4002 39 00"
14144,,"4002 41 00"
14145,,"4002 49 00"
14146,,"4002 51 00"
14147,,"4002 59 00"
14148,,"4002 60 00"
14149,,"4002 70 00"
14150,,"4002 80 00"
14151,,"4002 91 00"
14152,,"4002 99"
14153,,"4002 99 10"
14154,,"4002 99 90"
14155,,"4003 00 00"
14156,,"4004 00 00"
14157,,4005
14158,,"4005 10 00"
14159,,"4005 20 00"
14160,,"4005 91 00"
14161,,"4005 99 00"
14162,,4006
14163,,"4006 10 00"
14164,,"4006 90 00"
14165,,"4007 00 00"
14166,,4008
14167,,"4008 11 00"
14168,,"4008 19 00"
14169,,"4008 21"
14170,,"4008 21 10"
14171,,"4008 21 90"
14172,,"4008 29 00"
14173,,4009
14174,,"4009 11 00"
14175,,"4009 12 00"
14176,,"4009 21 00"
14177,,"4009 22 00"
14178,,"4009 31 00"
14179,,"4009 32 00"
14180,,"4009 41 00"
14181,,"4009 42 00"
14182,,4010
14183,,"4010 11 00"
14184,,"4010 12 00"
14185,,"4010 19 00"
14186,,"4010 31 00"
14187,,"4010 32 00"
14188,,"4010 33 00"
14189,,"4010 34 00"
14190,,"4010 35 00"
14191,,"4010 36 00"
14192,,"4010 39 00"
14193,,4011
14194,,"4011 10 00"
14195,,"4011 20"
14196,,"4011 20 10"
14197,,"4011 20 90"
14198,,"4011 30 00"
14199,,"4011 40 00"
14200,,"4011 50 00"
14201,,"4011 70 00"
14202,,"4011 80 00"
14203,,"4011 90 00"
14204,,4012
14205,,"4012 11 00"
14206,,"4012 12 00"
14207,,"4012 13 00"
14208,,"4012 19 00"
14209,,"4012 20 00"
14210,,"4012 90"
14211,,"4012 90 20"
14212,,"4012 90 30"
14213,,"4012 90 90"
14214,,4013
14215,,"4013 10 00"
14216,,"4013 20 00"
14217,,"4013 90 00"
14218,,4014
14219,,"4014 10 00"
14220,,"4014 90 00"
14221,,4015
14222,,"4015 12 00"
14223,,"4015 19 00"
14224,,"4015 90 00"
14225,,4016
14226,,"4016 10 00"
14227,,"4016 91 00"
14228,,"4016 92 00"
14229,,"4016 93 00"
14230,,"4016 94 00"
14231,,"4016 95 00"
14232,,"4016 99"
14233,,"4016 99 52"
14234,,"4016 99 57"
14235,,"4016 99 91"
14236,,"4016 99 97"
14237,,"4017 00 00"
14238,,
14239,,4101
14240,,"4101 20"
14241,,"4101 20 10"
14242,,"4101 20 30"
14243,,"4101 20 50"
14244,,"4101 20 80"
14245,,"4101 50"
14246,,"4101 50 10"
14247,,"4101 50 30"
14248,,"4101 50 50"
14249,,"4101 50 90"
14250,,"4101 90 00"
14251,,4102
14252,,"4102 10"
14253,,"4102 10 10"
14254,,"4102 10 90"
14255,,"4102 21 00"
14256,,"4102 29 00"
14257,,4103
14258,,"4103 20 00"
14259,,"4103 30 00"
14260,,"4103 90 00"
14261,,4104
14262,,"4104 11"
14263,,"4104 11 10"
14264,,"4104 11 51"
14265,,"4104 11 59"
14266,,"4104 11 90"
14267,,"4104 19"
14268,,"4104 19 10"
14269,,"4104 19 51"
14270,,"4104 19 59"
14271,,"4104 19 90"
14272,,"4104 41"
14273,,"4104 41 11"
14274,,"4104 41 19"
14275,,"4104 41 51"
14276,,"4104 41 59"
14277,,"4104 41 90"
14278,,"4104 49"
14279,,"4104 49 11"
14280,,"4104 49 19"
14281,,"4104 49 51"
14282,,"4104 49 59"
14283,,"4104 49 90"
14284,,4105
14285,,"4105 10 00"
14286,,"4105 30"
14287,,"4105 30 10"
14288,,"4105 30 90"
14289,,4106
14290,,"4106 21 00"
14291,,"4106 22"
14292,,"4106 22 10"
14293,,"4106 22 90"
14294,,"4106 31 00"
14295,,"4106 32 00"
14296,,"4106 40"
14297,,"4106 40 10"
14298,,"4106 40 90"
14299,,"4106 91 00"
14300,,"4106 92 00"
14301,,4107
14302,,"4107 11"
14303,,"4107 11 11"
14304,,"4107 11 19"
14305,,"4107 11 90"
14306,,"4107 12"
14307,,"4107 12 11"
14308,,"4107 12 19"
14309,,"4107 12 91"
14310,,"4107 12 99"
14311,,"4107 19"
14312,,"4107 19 10"
14313,,"4107 19 90"
14314,,"4107 91"
14315,,"4107 91 10"
14316,,"4107 91 90"
14317,,"4107 92"
14318,,"4107 92 10"
14319,,"4107 92 90"
14320,,"4107 99"
14321,,"4107 99 10"
14322,,"4107 99 90"
14323,,"4112 00 00"
14324,,4113
14325,,"4113 10 00"
14326,,"4113 20 00"
14327,,"4113 30 00"
14328,,"4113 90 00"
14329,,4114
14330,,"4114 10"
14331,,"4114 10 10"
14332,,"4114 10 90"
14333,,"4114 20 00"
14334,,4115
14335,,"4115 10 00"
14336,,"4115 20 00"
14337,,"4201 00 00"
14338,,4202
14339,,"4202 11"
14340,,"4202 11 10"
14341,,"4202 11 90"
14342,,"4202 12"
14343,,"4202 12 11"
14344,,"4202 12 19"
14345,,"4202 12 50"
14346,,"4202 12 91"
14347,,"4202 12 99"
14348,,"4202 19"
14349,,"4202 19 10"
14350,,"4202 19 90"
14351,,"4202 21 00"
14352,,"4202 22"
14353,,"4202 22 10"
14354,,"4202 22 90"
14355,,"4202 29 00"
14356,,"4202 31 00"
14357,,"4202 32"
14358,,"4202 32 10"
14359,,"4202 32 90"
14360,,"4202 39 00"
14361,,"4202 91"
14362,,"4202 91 10"
14363,,"4202 91 80"
14364,,"4202 92"
14365,,"4202 92 11"
14366,,"4202 92 15"
14367,,"4202 92 19"
14368,,"4202 92 91"
14369,,"4202 92 98"
14370,,"4202 99 00"
14371,,4203
14372,,"4203 10 00"
14373,,"4203 21 00"
14374,,"4203 29"
14375,,"4203 29 10"
14376,,"4203 29 90"
14377,,"4203 30 00"
14378,,"4203 40 00"
14379,,"4205 00"
14380,,"4205 00 11"
14381,,"4205 00 19"
14382,,"4205 00 90"
14383,,"4206 00 00"
14384,,4301
14385,,"4301 10 00"
14386,,"4301 30 00"
14387,,"4301 60 00"
14388,,"4301 80 00"
14389,,"4301 90 00"
14390,,4302
14391,,"4302 11 00"
14392,,"4302 19"
14393,,"4302 19 15"
14394,,"4302 19 35"
14395,,"4302 19 41"
14396,,"4302 19 49"
14397,,"4302 19 75"
14398,,"4302 19 80"
14399,,"4302 19 99"
14400,,"4302 20 00"
14401,,"4302 30"
14402,,"4302 30 10"
14403,,"4302 30 25"
14404,,"4302 30 51"
14405,,"4302 30 55"
14406,,"4302 30 99"
14407,,4303
14408,,"4303 10"
14409,,"4303 10 10"
14410,,"4303 10 90"
14411,,"4303 90 00"
14412,,"4304 00 00"
14413,,4401
14414,,"4401 11 00"
14415,,"4401 12 00"
14416,,"4401 21 00"
14417,,"4401 22"
14418,,"4401 22 10"
14419,,"4401 22 90"
14420,,"4401 31 00"
14421,,"4401 32 00"
14422,,"4401 39 00"
14423,,"4401 41 00"
14424,,"4401 49 00"
14425,,4402
14426,,"4402 10 00"
14427,,"4402 20 00"
14428,,"4402 90 00"
14429,,4403
14430,,"4403 11 00"
14431,,"4403 12 00"
14432,,"4403 21"
14433,,"4403 21 10"
14434,,"4403 21 90"
14435,,"4403 22 00"
14436,,"4403 23"
14437,,"4403 23 10"
14438,,"4403 23 90"
14439,,"4403 24 00"
14440,,"4403 25"
14441,,"4403 25 10"
14442,,"4403 25 90"
14443,,"4403 26 00"
14444,,"4403 41 00"
14445,,"4403 42 00"
14446,,"4403 49"
14447,,"4403 49 10"
14448,,"4403 49 35"
14449,,"4403 49 85"
14450,,"4403 91 00"
14451,,"4403 93 00"
14452,,"4403 94 00"
14453,,"4403 95"
14454,,"4403 95 10"
14455,,"4403 95 90"
14456,,"4403 96 00"
14457,,"4403 97 00"
14458,,"4403 98 00"
14459,,"4403 99 00"
14460,,4404
14461,,"4404 10 00"
14462,,"4404 20 00"
14463,,"4405 00 00"
14464,,4406
14465,,"4406 11 00"
14466,,"4406 12 00"
14467,,"4406 91 00"
14468,,"4406 92 00"
14469,,4407
14470,,"4407 11"
14471,,"4407 11 10"
14472,,"4407 11 20"
14473,,"4407 11 90"
14474,,"4407 12"
14475,,"4407 12 10"
14476,,"4407 12 20"
14477,,"4407 12 90"
14478,,"4407 13 00"
14479,,"4407 14 00"
14480,,"4407 19"
14481,,"4407 19 10"
14482,,"4407 19 20"
14483,,"4407 19 90"
14484,,"4407 21"
14485,,"4407 21 10"
14486,,"4407 21 91"
14487,,"4407 21 99"
14488,,"4407 22"
14489,,"4407 22 10"
14490,,"4407 22 91"
14491,,"4407 22 99"
14492,,"4407 23"
14493,,"4407 23 10"
14494,,"4407 23 20"
14495,,"4407 23 90"
14496,,"4407 25"
14497,,"4407 25 10"
14498,,"4407 25 30"
14499,,"4407 25 50"
14500,,"4407 25 90"
14501,,"4407 26"
14502,,"4407 26 10"
14503,,"4407 26 30"
14504,,"4407 26 50"
14505,,"4407 26 90"
14506,,"4407 27"
14507,,"4407 27 10"
14508,,"4407 27 91"
14509,,"4407 27 99"
14510,,"4407 28"
14511,,"4407 28 10"
14512,,"4407 28 91"
14513,,"4407 28 99"
14514,,"4407 29"
14515,,"4407 29 15"
14516,,"4407 29 20"
14517,,"4407 29 83"
14518,,"4407 29 85"
14519,,"4407 29 95"
14520,,"4407 29 96"
14521,,"4407 29 97"
14522,,"4407 29 98"
14523,,"4407 91"
14524,,"4407 91 15"
14525,,"4407 91 31"
14526,,"4407 91 39"
14527,,"4407 91 90"
14528,,"4407 92 00"
14529,,"4407 93"
14530,,"4407 93 10"
14531,,"4407 93 91"
14532,,"4407 93 99"
14533,,"4407 94"
14534,,"4407 94 10"
14535,,"4407 94 91"
14536,,"4407 94 99"
14537,,"4407 95"
14538,,"4407 95 10"
14539,,"4407 95 91"
14540,,"4407 95 99"
14541,,"4407 96"
14542,,"4407 96 10"
14543,,"4407 96 91"
14544,,"4407 96 99"
14545,,"4407 97"
14546,,"4407 97 10"
14547,,"4407 97 91"
14548,,"4407 97 99"
14549,,"4407 99"
14550,,"4407 99 27"
14551,,"4407 99 40"
14552,,"4407 99 90"
14553,,4408
14554,,"4408 10"
14555,,"4408 10 15"
14556,,"4408 10 91"
14557,,"4408 10 98"
14558,,"4408 31"
14559,,"4408 31 11"
14560,,"4408 31 21"
14561,,"4408 31 25"
14562,,"4408 31 30"
14563,,"4408 39"
14564,,"4408 39 15"
14565,,"4408 39 21"
14566,,"4408 39 30"
14567,,"4408 39 55"
14568,,"4408 39 70"
14569,,"4408 39 85"
14570,,"4408 39 95"
14571,,"4408 90"
14572,,"4408 90 15"
14573,,"4408 90 35"
14574,,"4408 90 85"
14575,,"4408 90 95"
14576,,4409
14577,,"4409 10"
14578,,"4409 10 11"
14579,,"4409 10 18"
14580,,"4409 21 00"
14581,,"4409 22 00"
14582,,"4409 29"
14583,,"4409 29 10"
14584,,"4409 29 91"
14585,,"4409 29 99"
14586,,4410
14587,,"4410 11"
14588,,"4410 11 10"
14589,,"4410 11 30"
14590,,"4410 11 50"
14591,,"4410 11 90"
14592,,"4410 12"
14593,,"4410 12 10"
14594,,"4410 12 90"
14595,,"4410 19 00"
14596,,"4410 90 00"
14597,,4411
14598,,"4411 12"
14599,,"4411 12 10"
14600,,"4411 12 92"
14601,,"4411 12 94"
14602,,"4411 13"
14603,,"4411 13 10"
14604,,"4411 13 92"
14605,,"4411 13 94"
14606,,"4411 14"
14607,,"4411 14 10"
14608,,"4411 14 92"
14609,,"4411 14 95"
14610,,"4411 14 97"
14611,,"4411 92"
14612,,"4411 92 10"
14613,,"4411 92 90"
14614,,"4411 93 00"
14615,,"4411 94"
14616,,"4411 94 10"
14617,,"4411 94 90"
14618,,4412
14619,,"4412 10 00"
14620,,"4412 31"
14621,,"4412 31 10"
14622,,"4412 31 90"
14623,,"4412 33"
14624,,"4412 33 10"
14625,,"4412 33 20"
14626,,"4412 33 30"
14627,,"4412 33 90"
14628,,"4412 34 00"
14629,,"4412 39 00"
14630,,"4412 41"
14631,,"4412 41 91"
14632,,"4412 41 99"
14633,,"4412 42 00"
14634,,"4412 49 00"
14635,,"4412 51"
14636,,"4412 51 10"
14637,,"4412 51 90"
14638,,"4412 52 00"
14639,,"4412 59 00"
14640,,"4412 91"
14641,,"4412 91 10"
14642,,"4412 91 91"
14643,,"4412 91 99"
14644,,"4412 92"
14645,,"4412 92 10"
14646,,"4412 92 90"
14647,,"4412 99"
14648,,"4412 99 10"
14649,,"4412 99 90"
14650,,"4413 00 00"
14651,,4414
14652,,"4414 10"
14653,,"4414 10 10"
14654,,"4414 10 90"
14655,,"4414 90 00"
14656,,4415
14657,,"4415 10"
14658,,"4415 10 10"
14659,,"4415 10 90"
14660,,"4415 20"
14661,,"4415 20 20"
14662,,"4415 20 90"
14663,,"4416 00 00"
14664,,"4417 00 00"
14665,,4418
14666,,"4418 11 00"
14667,,"4418 19"
14668,,"4418 19 50"
14669,,"4418 19 90"
14670,,"4418 21"
14671,,"4418 21 10"
14672,,"4418 21 90"
14673,,"4418 29"
14674,,"4418 29 50"
14675,,"4418 29 80"
14676,,"4418 30 00"
14677,,"4418 40 00"
14678,,"4418 50 00"
14679,,"4418 73"
14680,,"4418 73 10"
14681,,"4418 73 90"
14682,,"4418 74 00"
14683,,"4418 75 00"
14684,,"4418 79 00"
14685,,"4418 81 00"
14686,,"4418 82 00"
14687,,"4418 83 00"
14688,,"4418 89 00"
14689,,"4418 91 00"
14690,,"4418 92 00"
14691,,"4418 99 00"
14692,,4419
14693,,"4419 11 00"
14694,,"4419 12 00"
14695,,"4419 19 00"
14696,,"4419 20"
14697,,"4419 20 10"
14698,,"4419 20 90"
14699,,"4419 90 00"
14700,,4420
14701,,"4420 11"
14702,,"4420 11 10"
14703,,"4420 11 90"
14704,,"4420 19 00"
14705,,"4420 90"
14706,,"4420 90 10"
14707,,"4420 90 91"
14708,,"4420 90 99"
14709,,4421
14710,,"4421 10 00"
14711,,"4421 20 10"
14712,,"4421 20 90"
14713,,"4421 91 00"
14714,,"4421 99"
14715,,"4421 99 10"
14716,,"4421 99 99"
14717,,4501
14718,,"4501 10 00"
14719,,"4501 90 00"
14720,,"4502 00 00"
14721,,4503
14722,,"4503 10"
14723,,"4503 10 10"
14724,,"4503 10 90"
14725,,"4503 90 00"
14726,,4504
14727,,"4504 10"
14728,,"4504 10 11"
14729,,"4504 10 19"
14730,,"4504 10 91"
14731,,"4504 10 99"
14732,,"4504 90"
14733,,"4504 90 20"
14734,,"4504 90 80"
14735,,4601
14736,,"4601 21"
14737,,"4601 21 10"
14738,,"4601 21 90"
14739,,"4601 22"
14740,,"4601 22 10"
14741,,"4601 22 90"
14742,,"4601 29"
14743,,"4601 29 10"
14744,,"4601 29 90"
14745,,"4601 92"
14746,,"4601 92 05"
14747,,"4601 92 10"
14748,,"4601 92 90"
14749,,"4601 93"
14750,,"4601 93 05"
14751,,"4601 93 10"
14752,,"4601 93 90"
14753,,"4601 94"
14754,,"4601 94 05"
14755,,"4601 94 10"
14756,,"4601 94 90"
14757,,"4601 99"
14758,,"4601 99 05"
14759,,"4601 99 10"
14760,,"4601 99 90"
14761,,4602
14762,,"4602 11 00"
14763,,"4602 12 00"
14764,,"4602 19"
14765,,"4602 19 10"
14766,,"4602 19 90"
14767,,"4602 90 00"
14768,,"4701 00"
14769,,"4701 00 10"
14770,,"4701 00 90"
14771,,"4702 00 00"
14772,,4703
14773,,"4703 11 00"
14774,,"4703 19 00"
14775,,"4703 21 00"
14776,,"4703 29 00"
14777,,4704
14778,,"4704 11 00"
14779,,"4704 19 00"
14780,,"4704 21 00"
14781,,"4704 29 00"
14782,,"4705 00 00"
14783,,4706
14784,,"4706 10 00"
14785,,"4706 20 00"
14786,,"4706 30 00"
14787,,"4706 91 00"
14788,,"4706 92 00"
14789,,"4706 93 00"
14790,,4707
14791,,"4707 10 00"
14792,,"4707 20 00"
14793,,"4707 30"
14794,,"4707 30 10"
14795,,"4707 30 90"
14796,,"4707 90"
14797,,"4707 90 10"
14798,,"4707 90 90"
14799,,"4801 00 00"
14800,,4802
14801,,"4802 10 00"
14802,,"4802 20 00"
14803,,"4802 40"
14804,,"4802 40 10"
14805,,"4802 40 90"
14806,,"4802 54 00"
14807,,"4802 55"
14808,,"4802 55 15"
14809,,"4802 55 25"
14810,,"4802 55 30"
14811,,"4802 55 90"
14812,,"4802 56"
14813,,"4802 56 20"
14814,,"4802 56 80"
14815,,"4802 57 00"
14816,,"4802 58"
14817,,"4802 58 10"
14818,,"4802 58 90"
14819,,"4802 61"
14820,,"4802 61 15"
14821,,"4802 61 80"
14822,,"4802 62 00"
14823,,"4802 69 00"
14824,,"4803 00"
14825,,"4803 00 10"
14826,,"4803 00 31"
14827,,"4803 00 39"
14828,,"4803 00 90"
14829,,4804
14830,,"4804 11"
14831,,"4804 11 11"
14832,,"4804 11 15"
14833,,"4804 11 19"
14834,,"4804 11 90"
14835,,"4804 19"
14836,,"4804 19 12"
14837,,"4804 19 19"
14838,,"4804 19 30"
14839,,"4804 19 90"
14840,,"4804 21"
14841,,"4804 21 10"
14842,,"4804 21 90"
14843,,"4804 29"
14844,,"4804 29 10"
14845,,"4804 29 90"
14846,,"4804 31"
14847,,"4804 31 51"
14848,,"4804 31 58"
14849,,"4804 31 80"
14850,,"4804 39"
14851,,"4804 39 51"
14852,,"4804 39 58"
14853,,"4804 39 80"
14854,,"4804 41"
14855,,"4804 41 91"
14856,,"4804 41 98"
14857,,"4804 42 00"
14858,,"4804 49 00"
14859,,"4804 51 00"
14860,,"4804 52 00"
14861,,"4804 59"
14862,,"4804 59 10"
14863,,"4804 59 90"
14864,,4805
14865,,"4805 11 00"
14866,,"4805 12 00"
14867,,"4805 19"
14868,,"4805 19 10"
14869,,"4805 19 90"
14870,,"4805 24 00"
14871,,"4805 25 00"
14872,,"4805 30 00"
14873,,"4805 40 00"
14874,,"4805 50 00"
14875,,"4805 91 00"
14876,,"4805 92 00"
14877,,"4805 93"
14878,,"4805 93 20"
14879,,"4805 93 80"
14880,,4806
14881,,"4806 10 00"
14882,,"4806 20 00"
14883,,"4806 30 00"
14884,,"4806 40"
14885,,"4806 40 10"
14886,,"4806 40 90"
14887,,"4807 00"
14888,,"4807 00 30"
14889,,"4807 00 80"
14890,,4808
14891,,"4808 10 00"
14892,,"4808 40 00"
14893,,"4808 90 00"
14894,,4809
14895,,"4809 20 00"
14896,,"4809 90 00"
14897,,4810
14898,,"4810 13 00"
14899,,"4810 14 00"
14900,,"4810 19 00"
14901,,"4810 22 00"
14902,,"4810 29"
14903,,"4810 29 30"
14904,,"4810 29 80"
14905,,"4810 31 00"
14906,,"4810 32"
14907,,"4810 32 10"
14908,,"4810 32 90"
14909,,"4810 39 00"
14910,,"4810 92"
14911,,"4810 92 10"
14912,,"4810 92 30"
14913,,"4810 92 90"
14914,,"4810 99"
14915,,"4810 99 10"
14916,,"4810 99 80"
14917,,4811
14918,,"4811 10 00"
14919,,"4811 41"
14920,,"4811 41 20"
14921,,"4811 41 90"
14922,,"4811 49 00"
14923,,"4811 51 00"
14924,,"4811 59 00"
14925,,"4811 60 00"
14926,,"4811 90 00"
14927,,"4812 00 00"
14928,,4813
14929,,"4813 10 00"
14930,,"4813 20 00"
14931,,"4813 90"
14932,,"4813 90 10"
14933,,"4813 90 90"
14934,,4814
14935,,"4814 20 00"
14936,,"4814 90"
14937,,"4814 90 10"
14938,,"4814 90 70"
14939,,4816
14940,,"4816 20 00"
14941,,"4816 90 00"
14942,,4817
14943,,"4817 10 00"
14944,,"4817 20 00"
14945,,"4817 30 00"
14946,,4818
14947,,"4818 10"
14948,,"4818 10 10"
14949,,"4818 10 90"
14950,,"4818 20"
14951,,"4818 20 10"
14952,,"4818 20 91"
14953,,"4818 20 99"
14954,,"4818 30 00"
14955,,"4818 50 00"
14956,,"4818 90"
14957,,"4818 90 10"
14958,,"4818 90 90"
14959,,4819
14960,,"4819 10 00"
14961,,"4819 20 00"
14962,,"4819 30 00"
14963,,"4819 40 00"
14964,,"4819 50 00"
14965,,"4819 60 00"
14966,,4820
14967,,"4820 10"
14968,,"4820 10 10"
14969,,"4820 10 30"
14970,,"4820 10 50"
14971,,"4820 10 90"
14972,,"4820 20 00"
14973,,"4820 30 00"
14974,,"4820 40 00"
14975,,"4820 50 00"
14976,,"4820 90 00"
14977,,4821
14978,,"4821 10"
14979,,"4821 10 10"
14980,,"4821 10 90"
14981,,"4821 90"
14982,,"4821 90 10"
14983,,"4821 90 90"
14984,,4822
14985,,"4822 10 00"
14986,,"4822 90 00"
14987,,4823
14988,,"4823 20 00"
14989,,"4823 40 00"
14990,,"4823 61 00"
14991,,"4823 69"
14992,,"4823 69 10"
14993,,"4823 69 90"
14994,,"4823 70"
14995,,"4823 70 10"
14996,,"4823 70 90"
14997,,"4823 90"
14998,,"4823 90 40"
14999,,"4823 90 85"
15000,,4901
15001,,"4901 10 00"
15002,,"4901 91 00"
15003,,"4901 99 00"
15004,,4902
15005,,"4902 10 00"
15006,,"4902 90 00"
15007,,"4903 00 00"
15008,,"4904 00 00"
15009,,4905
15010,,"4905 20 00"
15011,,"4905 90 00"
15012,,"4906 00 00"
15013,,"4907 00"
15014,,"4907 00 10"
15015,,"4907 00 30"
15016,,"4907 00 90"
15017,,4908
15018,,"4908 10 00"
15019,,"4908 90 00"
15020,,"4909 00 00"
15021,,"4910 00 00"
15022,,4911
15023,,"4911 10"
15024,,"4911 10 10"
15025,,"4911 10 90"
